Project ID,Project Name,Project Developer,Project Type,Project Site State,Project Site Country,Additional Certification(s),Vintage,Deposit Date,Offset Credits Deposited,Offset Credits Released,Offset Credits Retired,Offset Credits Canceled,Offset Credits Canceled for ARB,Buffer Pool Balance,Year Effective,CAR Buffer Data,Updated 11-1-23,Total Buffer Pool:,782813
CAR1411,"Carbono, Agua y Biodiversidad Indígena Xiacuí",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2021,2021-04-05,23,0,0,0,0,23,2021,,,,
CAR1411,"Carbono, Agua y Biodiversidad Indígena Xiacuí",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2021,2022-07-21,2014,0,0,0,0,2014,2022,,,,
CAR1411,"Carbono, Agua y Biodiversidad Indígena Xiacuí",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2020,2021-04-05,646,0,0,0,0,646,2021,,,,
CAR1411,"Carbono, Agua y Biodiversidad Indígena Xiacuí",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2020,2021-04-05,22,0,0,0,0,22,2021,,,,
CAR1411,"Carbono, Agua y Biodiversidad Indígena Xiacuí",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2019,2021-04-05,463,0,0,0,0,463,2021,,,,
CAR1415,"Carbono, Agua y Biodiversidad Indígena Capulálpam",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2023,2023-08-31,15,0,0,0,0,15,2023,,,,
CAR1415,"Carbono, Agua y Biodiversidad Indígena Capulálpam",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2022,2022-07-21,15,0,0,0,0,15,2022,,,,
CAR1415,"Carbono, Agua y Biodiversidad Indígena Capulálpam",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2022,2023-08-31,409,0,0,0,0,409,2023,,,,
CAR1415,"Carbono, Agua y Biodiversidad Indígena Capulálpam",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2021,2021-12-01,17,0,0,0,0,17,2021,,,,
CAR1415,"Carbono, Agua y Biodiversidad Indígena Capulálpam",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2021,2022-07-21,415,0,0,0,0,415,2022,,,,
CAR1415,"Carbono, Agua y Biodiversidad Indígena Capulálpam",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2020,2021-12-01,486,0,0,0,0,486,2021,,,,
CAR1415,"Carbono, Agua y Biodiversidad Indígena Capulálpam",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2020,2021-12-01,16,0,0,0,0,16,2021,,,,
CAR1415,"Carbono, Agua y Biodiversidad Indígena Capulálpam",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2019,2021-12-01,438,0,0,0,0,438,2021,,,,
CAR1425,Medford Spring Grassland Conservation,Southern Plains Land Trust,Avoided Grassland Conversion,CO,US,,2022,2022-12-30,38,0,0,0,0,38,2022,,,,
CAR1425,Medford Spring Grassland Conservation,Southern Plains Land Trust,Avoided Grassland Conversion,CO,US,,2021,2022-12-30,76,0,0,0,0,76,2022,,,,
CAR1425,Medford Spring Grassland Conservation,Southern Plains Land Trust,Avoided Grassland Conversion,CO,US,,2020,2022-12-30,38,0,0,0,0,38,2022,,,,
CAR1425,Medford Spring Grassland Conservation,Southern Plains Land Trust,Avoided Grassland Conversion,CO,US,,2020,2020-12-02,89,0,0,0,0,89,2020,,,,
CAR1428,Manglares San Crisanto,FUNDACION SAN CRISANTO,Forestry - MX,YC,MX,,2022,2023-03-28,55,0,0,0,0,55,2023,,,,
CAR1428,Manglares San Crisanto,FUNDACION SAN CRISANTO,Forestry - MX,YC,MX,,2021,2023-03-28,108,0,0,0,0,108,2023,,,,
CAR1428,Manglares San Crisanto,FUNDACION SAN CRISANTO,Forestry - MX,YC,MX,,2021,2023-05-15,1,0,0,0,0,1,2023,,,,
CAR1428,Manglares San Crisanto,FUNDACION SAN CRISANTO,Forestry - MX,YC,MX,,2021,2022-05-03,126,0,0,0,0,126,2022,,,,
CAR1428,Manglares San Crisanto,FUNDACION SAN CRISANTO,Forestry - MX,YC,MX,,2020,2022-05-03,245,0,0,0,0,245,2022,,,,
CAR1428,Manglares San Crisanto,FUNDACION SAN CRISANTO,Forestry - MX,YC,MX,,2020,2022-05-03,110,0,0,0,0,110,2022,,,,
CAR1428,Manglares San Crisanto,FUNDACION SAN CRISANTO,Forestry - MX,YC,MX,,2019,2022-05-03,212,0,0,0,0,212,2022,,,,
CAR1428,Manglares San Crisanto,FUNDACION SAN CRISANTO,Forestry - MX,YC,MX,,2019,2022-05-03,59,0,0,0,0,59,2022,,,,
CAR1428,Manglares San Crisanto,FUNDACION SAN CRISANTO,Forestry - MX,YC,MX,,2019,2023-05-15,1,0,0,0,0,1,2023,,,,
CAR1428,Manglares San Crisanto,FUNDACION SAN CRISANTO,Forestry - MX,YC,MX,,2018,2023-05-15,2,0,0,0,0,2,2023,,,,
CAR1428,Manglares San Crisanto,FUNDACION SAN CRISANTO,Forestry - MX,YC,MX,,2018,2022-05-03,114,0,0,0,0,114,2022,,,,
CAR1429,Manglares Ursulo Galvan,EJIDO URSULO GALVAN,Forestry - MX,TA,MX,,2021,2022-11-29,70,0,0,0,0,70,2022,,,,
CAR1429,Manglares Ursulo Galvan,EJIDO URSULO GALVAN,Forestry - MX,TA,MX,,2020,2022-11-29,135,0,0,0,0,135,2022,,,,
CAR1429,Manglares Ursulo Galvan,EJIDO URSULO GALVAN,Forestry - MX,TA,MX,,2020,2022-11-29,67,0,0,0,0,67,2022,,,,
CAR1429,Manglares Ursulo Galvan,EJIDO URSULO GALVAN,Forestry - MX,TA,MX,,2019,2022-11-29,128,0,0,0,0,128,2022,,,,
CAR1432,Ejido sierra de Agua,SENDAS AC,Forestry - MX,VZ,MX,,2021,2022-05-18,38,0,0,0,0,38,2022,,,,
CAR1432,Ejido sierra de Agua,SENDAS AC,Forestry - MX,VZ,MX,,2020,2022-05-18,72,0,0,0,0,72,2022,,,,
CAR1432,Ejido sierra de Agua,SENDAS AC,Forestry - MX,VZ,MX,,2020,2021-04-01,40,0,0,0,0,40,2021,,,,
CAR1432,Ejido sierra de Agua,SENDAS AC,Forestry - MX,VZ,MX,,2019,2021-04-01,67,0,0,0,0,67,2021,,,,
CAR1433,Ejido La Libertad,SENDAS AC,Forestry - MX,VZ,MX,,2021,2022-05-18,74,0,0,0,0,74,2022,,,,
CAR1433,Ejido La Libertad,SENDAS AC,Forestry - MX,VZ,MX,,2020,2021-04-01,73,0,0,0,0,73,2021,,,,
CAR1433,Ejido La Libertad,SENDAS AC,Forestry - MX,VZ,MX,,2020,2022-05-18,142,0,0,0,0,142,2022,,,,
CAR1433,Ejido La Libertad,SENDAS AC,Forestry - MX,VZ,MX,,2019,2021-04-01,121,0,0,0,0,121,2021,,,,
CAR1434,Ejido San Pedro Buenavista,SENDAS AC,Forestry - MX,VZ,MX,,2021,2022-05-18,29,0,0,0,0,29,2022,,,,
CAR1434,Ejido San Pedro Buenavista,SENDAS AC,Forestry - MX,VZ,MX,,2020,2022-05-18,56,0,0,0,0,56,2022,,,,
CAR1434,Ejido San Pedro Buenavista,SENDAS AC,Forestry - MX,VZ,MX,,2020,2021-03-31,28,0,0,0,0,28,2021,,,,
CAR1434,Ejido San Pedro Buenavista,SENDAS AC,Forestry - MX,VZ,MX,,2019,2021-03-31,46,0,0,0,0,46,2021,,,,
CAR1435,Ejido Coatitila,SENDAS AC,Forestry - MX,VZ,MX,,2021,2022-05-18,51,0,0,0,0,51,2022,,,,
CAR1435,Ejido Coatitila,SENDAS AC,Forestry - MX,VZ,MX,,2020,2022-05-18,97,0,0,0,0,97,2022,,,,
CAR1435,Ejido Coatitila,SENDAS AC,Forestry - MX,VZ,MX,,2020,2021-03-31,47,0,0,0,0,47,2021,,,,
CAR1435,Ejido Coatitila,SENDAS AC,Forestry - MX,VZ,MX,,2019,2021-03-31,78,0,0,0,0,78,2021,,,,
CAR1437,Ejido El Agua de Los Pescados y sus Anexos,SENDAS AC,Forestry - MX,VZ,MX,,2021,2022-05-18,14,0,0,0,0,14,2022,,,,
CAR1437,Ejido El Agua de Los Pescados y sus Anexos,SENDAS AC,Forestry - MX,VZ,MX,,2020,2021-04-01,14,0,0,0,0,14,2021,,,,
CAR1437,Ejido El Agua de Los Pescados y sus Anexos,SENDAS AC,Forestry - MX,VZ,MX,,2020,2022-05-18,27,0,0,0,0,27,2022,,,,
CAR1437,Ejido El Agua de Los Pescados y sus Anexos,SENDAS AC,Forestry - MX,VZ,MX,,2019,2021-04-01,23,0,0,0,0,23,2021,,,,
CAR1438,Predio Las Piedras,SENDAS AC,Forestry - MX,VZ,MX,,2021,2022-05-18,41,0,0,0,0,41,2022,,,,
CAR1438,Predio Las Piedras,SENDAS AC,Forestry - MX,VZ,MX,,2020,2022-05-18,78,0,0,0,0,78,2022,,,,
CAR1438,Predio Las Piedras,SENDAS AC,Forestry - MX,VZ,MX,,2020,2021-04-01,38,0,0,0,0,38,2021,,,,
CAR1438,Predio Las Piedras,SENDAS AC,Forestry - MX,VZ,MX,,2019,2021-04-01,64,0,0,0,0,64,2021,,,,
CAR1443,"Carbono, Agua y Biodiversidad Indígena Maninaltepec",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2023,2023-08-31,23,0,0,0,0,23,2023,,,,
CAR1443,"Carbono, Agua y Biodiversidad Indígena Maninaltepec",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2022,2023-08-31,636,0,0,0,0,636,2023,,,,
CAR1443,"Carbono, Agua y Biodiversidad Indígena Maninaltepec",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2022,2022-07-21,35,0,0,0,0,35,2022,,,,
CAR1443,"Carbono, Agua y Biodiversidad Indígena Maninaltepec",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2021,2021-04-05,31,0,0,0,0,31,2021,,,,
CAR1443,"Carbono, Agua y Biodiversidad Indígena Maninaltepec",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2021,2022-07-21,963,0,0,0,0,963,2022,,,,
CAR1443,"Carbono, Agua y Biodiversidad Indígena Maninaltepec",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2020,2021-04-05,846,0,0,0,0,846,2021,,,,
CAR1443,"Carbono, Agua y Biodiversidad Indígena Maninaltepec",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2020,2021-04-05,28,0,0,0,0,28,2021,,,,
CAR1443,"Carbono, Agua y Biodiversidad Indígena Maninaltepec",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2019,2021-04-05,771,0,0,0,0,771,2021,,,,
CAR1445,Captura de carbono forestal en la Comunidad de Rincón de Guadalupe,Consejo Civil Mexicano para la Silvicultura Sostenible AC,Forestry - MX,EM,MX,,2020,2021-05-25,33,0,0,0,0,33,2021,,,,
CAR1445,Captura de carbono forestal en la Comunidad de Rincón de Guadalupe,Consejo Civil Mexicano para la Silvicultura Sostenible AC,Forestry - MX,EM,MX,,2019,2021-05-25,39,0,0,0,0,39,2021,,,,
CAR1446,Captura de carbono forestal en el Ejido Corral de Piedra,TERRITORIOS RURALES SOSTENIBLES AC,Forestry - MX,EM,MX,,2021,2023-01-03,60,0,0,0,0,60,2023,,,,
CAR1446,Captura de carbono forestal en el Ejido Corral de Piedra,TERRITORIOS RURALES SOSTENIBLES AC,Forestry - MX,EM,MX,,2020,2023-01-03,54,0,0,0,0,54,2023,,,,
CAR1446,Captura de carbono forestal en el Ejido Corral de Piedra,TERRITORIOS RURALES SOSTENIBLES AC,Forestry - MX,EM,MX,,2020,2023-01-03,71,0,0,0,0,71,2023,,,,
CAR1446,Captura de carbono forestal en el Ejido Corral de Piedra,TERRITORIOS RURALES SOSTENIBLES AC,Forestry - MX,EM,MX,,2019,2023-01-03,64,0,0,0,0,64,2023,,,,
CAR1447,Captura de carbono forestal en la comunidad de San Miguel Tenextepec,Consejo Civil Mexicano para la Silvicultura Sostenible AC,Forestry - MX,EM,MX,,2020,2021-05-10,53,0,0,0,0,53,2021,,,,
CAR1447,Captura de carbono forestal en la comunidad de San Miguel Tenextepec,Consejo Civil Mexicano para la Silvicultura Sostenible AC,Forestry - MX,EM,MX,,2019,2021-05-10,63,0,0,0,0,63,2021,,,,
CAR1448,Captura de carbono forestal en el Ejido El Capulín,Consejo Civil Mexicano para la Silvicultura Sostenible AC,Forestry - MX,EM,MX,,2020,2021-05-28,292,0,0,0,0,292,2021,,,,
CAR1448,Captura de carbono forestal en el Ejido El Capulín,Consejo Civil Mexicano para la Silvicultura Sostenible AC,Forestry - MX,EM,MX,,2019,2021-05-28,342,0,0,0,0,342,2021,,,,
CAR1449,Captura de carbono forestal en la comunidad de Santa María y sus Barrios,Consejo Civil Mexicano para la Silvicultura Sostenible AC,Forestry - MX,EM,MX,,2020,2021-06-03,269,0,0,0,0,269,2021,,,,
CAR1449,Captura de carbono forestal en la comunidad de Santa María y sus Barrios,Consejo Civil Mexicano para la Silvicultura Sostenible AC,Forestry - MX,EM,MX,,2019,2021-06-03,316,0,0,0,0,316,2021,,,,
CAR1450,Captura de carbono forestal en el Ejido San Jerónimo,Consejo Civil Mexicano para la Silvicultura Sostenible AC,Forestry - MX,EM,MX,,2020,2021-05-11,236,0,0,0,0,236,2021,,,,
CAR1450,Captura de carbono forestal en el Ejido San Jerónimo,Consejo Civil Mexicano para la Silvicultura Sostenible AC,Forestry - MX,EM,MX,,2019,2021-05-11,276,0,0,0,0,276,2021,,,,
CAR1451,Captura de carbono forestal en el Ejido San Juan,Consejo Civil Mexicano para la Silvicultura Sostenible AC,Forestry - MX,EM,MX,,2020,2021-06-25,116,0,0,0,0,116,2021,,,,
CAR1451,Captura de carbono forestal en el Ejido San Juan,Consejo Civil Mexicano para la Silvicultura Sostenible AC,Forestry - MX,EM,MX,,2019,2021-06-25,136,0,0,0,0,136,2021,,,,
CAR1452,Captura de carbono forestal en el Ejido San Mateo,Consejo Civil Mexicano para la Silvicultura Sostenible AC,Forestry - MX,EM,MX,,2020,2021-07-22,23,0,0,0,0,23,2021,,,,
CAR1452,Captura de carbono forestal en el Ejido San Mateo,Consejo Civil Mexicano para la Silvicultura Sostenible AC,Forestry - MX,EM,MX,,2019,2021-07-22,26,0,0,0,0,26,2021,,,,
CAR1453,Captura de carbono forestal en el  Ejido Rincón de Guadalupe,Consejo Civil Mexicano para la Silvicultura Sostenible AC,Forestry - MX,EM,MX,,2020,2021-05-12,114,0,0,0,0,114,2021,,,,
CAR1453,Captura de carbono forestal en el  Ejido Rincón de Guadalupe,Consejo Civil Mexicano para la Silvicultura Sostenible AC,Forestry - MX,EM,MX,,2019,2021-05-12,134,0,0,0,0,134,2021,,,,
CAR1454,Captura de carbono forestal en el Ejido El Potrero,Consejo Civil Mexicano para la Silvicultura Sostenible AC,Forestry - MX,EM,MX,,2020,2021-05-27,188,0,0,0,0,188,2021,,,,
CAR1454,Captura de carbono forestal en el Ejido El Potrero,Consejo Civil Mexicano para la Silvicultura Sostenible AC,Forestry - MX,EM,MX,,2019,2021-05-27,221,0,0,0,0,221,2021,,,,
CAR1455,"Captura de carbono en los Bosques de la Comunidad Indígena Nuevo San Juan Parangaricutiro, México.","SERVICIO Y CONSULTORIA AMBIENTAL Y FORESTAL, S. DE .R.L. DE C.V.",Forestry - MX,MH,MX,,2021,2022-06-30,3196,0,0,0,0,3196,2022,,,,
CAR1455,"Captura de carbono en los Bosques de la Comunidad Indígena Nuevo San Juan Parangaricutiro, México.","SERVICIO Y CONSULTORIA AMBIENTAL Y FORESTAL, S. DE .R.L. DE C.V.",Forestry - MX,MH,MX,,2020,2021-10-01,2763,0,0,0,0,2763,2021,,,,
CAR1459,Indigo U.S. Project No.1,Indigo Ag,Soil Enrichment,MA,US,,2021,2023-02-22,7723,0,0,0,0,7723,2023,,,,
CAR1459,Indigo U.S. Project No.1,Indigo Ag,Soil Enrichment,MA,US,,2020,2022-06-29,1394,0,0,0,0,1394,2022,,,,
CAR1459,Indigo U.S. Project No.1,Indigo Ag,Soil Enrichment,MA,US,,2020,2023-02-22,6524,0,0,0,0,6524,2023,,,,
CAR1459,Indigo U.S. Project No.1,Indigo Ag,Soil Enrichment,MA,US,,2019,2023-02-22,3669,0,0,0,0,3669,2023,,,,
CAR1459,Indigo U.S. Project No.1,Indigo Ag,Soil Enrichment,MA,US,,2019,2022-06-29,1537,0,0,0,0,1537,2022,,,,
CAR1459,Indigo U.S. Project No.1,Indigo Ag,Soil Enrichment,MA,US,,2018,2022-06-29,360,0,0,0,0,360,2022,,,,
CAR1459,Indigo U.S. Project No.1,Indigo Ag,Soil Enrichment,MA,US,,2018,2023-02-22,762,0,0,0,0,762,2023,,,,
CAR1461,"Carbono, Agua y Biodiversidad Indígena Ixtlán",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2023,2023-08-30,96,0,0,0,0,96,2023,,,,
CAR1461,"Carbono, Agua y Biodiversidad Indígena Ixtlán",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2022,2022-07-22,68,0,0,0,0,68,2022,,,,
CAR1461,"Carbono, Agua y Biodiversidad Indígena Ixtlán",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2022,2023-08-30,2608,0,0,0,0,2608,2023,,,,
CAR1461,"Carbono, Agua y Biodiversidad Indígena Ixtlán",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2021,2021-12-01,100,0,0,0,0,100,2021,,,,
CAR1461,"Carbono, Agua y Biodiversidad Indígena Ixtlán",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2021,2022-07-22,1846,0,0,0,0,1846,2022,,,,
CAR1461,"Carbono, Agua y Biodiversidad Indígena Ixtlán",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2020,2021-12-01,2635,0,0,0,0,2635,2021,,,,
CAR1462,"Carbono, Agua y Biodiversidad Indígena Metaltepec",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2023,2023-08-31,13,0,0,0,0,13,2023,,,,
CAR1462,"Carbono, Agua y Biodiversidad Indígena Metaltepec",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2022,2023-08-31,369,0,0,0,0,369,2023,,,,
CAR1462,"Carbono, Agua y Biodiversidad Indígena Metaltepec",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2022,2022-07-21,12,0,0,0,0,12,2022,,,,
CAR1462,"Carbono, Agua y Biodiversidad Indígena Metaltepec",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2021,2022-07-21,343,0,0,0,0,343,2022,,,,
CAR1462,"Carbono, Agua y Biodiversidad Indígena Metaltepec",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2021,2022-07-21,11,0,0,0,0,11,2022,,,,
CAR1462,"Carbono, Agua y Biodiversidad Indígena Metaltepec",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2020,2022-07-21,293,0,0,0,0,293,2022,,,,
CAR1463,"Carbono, Agua y Biodiversidad Indígena Peñoles",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2023,2023-08-30,80,0,0,0,0,80,2023,,,,
CAR1463,"Carbono, Agua y Biodiversidad Indígena Peñoles",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2022,2023-08-30,2173,0,0,0,0,2173,2023,,,,
CAR1463,"Carbono, Agua y Biodiversidad Indígena Peñoles",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2022,2022-07-21,78,0,0,0,0,78,2022,,,,
CAR1463,"Carbono, Agua y Biodiversidad Indígena Peñoles",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2021,2022-07-21,2125,0,0,0,0,2125,2022,,,,
CAR1463,"Carbono, Agua y Biodiversidad Indígena Peñoles",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2021,2022-07-21,70,0,0,0,0,70,2022,,,,
CAR1463,"Carbono, Agua y Biodiversidad Indígena Peñoles",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2020,2022-07-21,1686,0,0,0,0,1686,2022,,,,
CAR1464,"Carbono, Agua y Biodiversidad Indígena San Bartolomé",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2023,2023-08-30,94,0,0,0,0,94,2023,,,,
CAR1464,"Carbono, Agua y Biodiversidad Indígena San Bartolomé",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2022,2023-08-30,2545,0,0,0,0,2545,2023,,,,
CAR1464,"Carbono, Agua y Biodiversidad Indígena San Bartolomé",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2022,2023-08-30,84,0,0,0,0,84,2023,,,,
CAR1464,"Carbono, Agua y Biodiversidad Indígena San Bartolomé",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2021,2023-08-30,75,0,0,0,0,75,2023,,,,
CAR1464,"Carbono, Agua y Biodiversidad Indígena San Bartolomé",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2021,2023-08-30,2273,0,0,0,0,2273,2023,,,,
CAR1464,"Carbono, Agua y Biodiversidad Indígena San Bartolomé",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2020,2023-08-30,1763,0,0,0,0,1763,2023,,,,
CAR1465,Pueblos Mancomunados de Oaxaca,Yaax Carbon,Forestry - MX,OA,MX,,2021,2022-07-05,743,0,0,0,0,743,2022,,,,
CAR1465,Pueblos Mancomunados de Oaxaca,Yaax Carbon,Forestry - MX,OA,MX,,2020,2022-07-05,1762,0,0,0,0,1762,2022,,,,
CAR1486,"CAPTURA DE CARBONO EN EL BOSQUE DE LA SOCIEDAD DE SOLIDARIDAD SOCIAL PIEDRA CANTEADA, NANACAMILPA  DE MARIANO  ARISTA, TLAXCALA,MEXICO","SERVICIO Y CONSULTORIA AMBIENTAL Y FORESTAL, S. DE .R.L. DE C.V.",Forestry - MX,TL,MX,,2021,2023-02-18,830,0,0,0,0,830,2023,,,,
CAR1494,Ejido Topia,"Unidad de Conservación y Desarrollo Forestal Integral, Topia S.C.",Forestry - MX,DG,MX,,2021,2022-05-06,547,0,0,0,0,547,2022,,,,
CAR1494,Ejido Topia,"Unidad de Conservación y Desarrollo Forestal Integral, Topia S.C.",Forestry - MX,DG,MX,,2020,2022-05-06,620,0,0,0,0,620,2022,,,,
CAR1495,Ejido Valle de Topia,"Unidad de Conservación y Desarrollo Forestal Integral, Topia S.C.",Forestry - MX,DG,MX,,2021,2022-05-06,729,0,0,0,0,729,2022,,,,
CAR1495,Ejido Valle de Topia,"Unidad de Conservación y Desarrollo Forestal Integral, Topia S.C.",Forestry - MX,DG,MX,,2020,2022-05-06,826,0,0,0,0,826,2022,,,,
CAR1496,Comunidad Rio y Papudos,"Unidad de Conservación y Desarrollo Forestal Integral, Topia S.C.",Forestry - MX,DG,MX,,2021,2022-05-06,368,0,0,0,0,368,2022,,,,
CAR1496,Comunidad Rio y Papudos,"Unidad de Conservación y Desarrollo Forestal Integral, Topia S.C.",Forestry - MX,DG,MX,,2020,2022-05-06,420,0,0,0,0,420,2022,,,,
CAR1497,Ejido Salto de Camellones,"Unidad de Conservación y Desarrollo Forestal Integral, Topia S.C.",Forestry - MX,DG,MX,,2021,2022-05-06,1224,0,0,0,0,1224,2022,,,,
CAR1497,Ejido Salto de Camellones,"Unidad de Conservación y Desarrollo Forestal Integral, Topia S.C.",Forestry - MX,DG,MX,,2020,2022-05-06,1492,0,0,0,0,1492,2022,,,,
CAR1499,Ejido Las Vigas,SENDAS AC,Forestry - MX,VZ,MX,,2021,2022-05-18,259,0,0,0,0,259,2022,,,,
CAR1499,Ejido Las Vigas,SENDAS AC,Forestry - MX,VZ,MX,,2020,2022-05-18,434,0,0,0,0,434,2022,,,,
CAR1500,Ejido Tonalaco,SENDAS AC,Forestry - MX,VZ,MX,,2021,2022-05-18,52,0,0,0,0,52,2022,,,,
CAR1500,Ejido Tonalaco,SENDAS AC,Forestry - MX,VZ,MX,,2020,2022-05-18,87,0,0,0,0,87,2022,,,,
CAR1505,Proyecto forestal de carbono del Ejido Pioneros de Río Xhon - Ha,Forest Rangers Alliance,Forestry - MX,CP,MX,,2021,2022-08-05,106,0,0,0,0,106,2022,,,,
CAR1505,Proyecto forestal de carbono del Ejido Pioneros de Río Xhon - Ha,Forest Rangers Alliance,Forestry - MX,CP,MX,,2020,2022-08-05,109,0,0,0,0,109,2022,,,,
CAR1506,Proyecto forestal de carbono del Ejido Lázaro Cárdenas Número 2,Forest Rangers Alliance,Forestry - MX,CP,MX,,2021,2022-08-05,25,0,0,0,0,25,2022,,,,
CAR1506,Proyecto forestal de carbono del Ejido Lázaro Cárdenas Número 2,Forest Rangers Alliance,Forestry - MX,CP,MX,,2020,2022-08-05,25,0,0,0,0,25,2022,,,,
CAR1507,Proyecto forestal de carbono del Ejido Xbonil,Forest Rangers Alliance,Forestry - MX,CP,MX,,2021,2022-08-05,790,0,0,0,0,790,2022,,,,
CAR1507,Proyecto forestal de carbono del Ejido Xbonil,Forest Rangers Alliance,Forestry - MX,CP,MX,,2020,2022-08-05,808,0,0,0,0,808,2022,,,,
